AMD A6-9225;Sort;int;O1;10;900000;1,08E-09;4,16E-18;4,32E-17;8,35E+14
AMD A6-9225;Sort;float;O1;10;900000;1,84E-09;-2,78E-18;-1,62E-17;4,88E+14
AMD A6-9225;Sort;double;O1;10;900000;1,90E-08;8,33E-18;4,86E-17;4,74E+14
AMD A6-9225;Sort;int;O2;10;900000;1,19E-09;2,71E-21;2,80E-20;7,57E+14
AMD A6-9225;Sort;float;O2;10;900000;1,74E-08;4,34E-20;2,51E-20;5,16E+13
AMD A6-9225;Sort;double;O2;10;900000;1,88E-09;-5,42E-21;-3,14E-20;4,79E+14
AMD A6-9225;Sort;int;O3;10;900000;1,12E-09;2,71E-21;2,68E-20;8,02E+14
AMD A6-9225;Sort;float;O3;10;900000;1,79E-09;-2,71E-21;-1,67E-20;5,03E+14
AMD A6-9225;Sort;double;O3;10;900000;1,91E-09;5,42E-21;3,17E-20;4,71E+14
